Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
0.0418435,0.133291,0.0461452,-0.101213,0.00364763,-0.122408,-0.0385629
-0.0490418,0.084842,-0.112205,-0.164042,-0.0634181,-0.0920894,0.0747397
0.0849495,0.0542143,0.049968,-0.068304,0.0443022,-0.0802793,-0.0782198
-0.0519871,0.0437477,-0.0543962,-0.103528,-0.0179265,-0.0611155,0.0473759
0.0287655,0.0735933,0.0284427,-0.0104081,0.0260634,-0.0601405,-0.0382909
-0.0141329,0.0642481,0.0192794,-0.0875237,0.0260182,-0.0450648,0.000760944
-0.0607271,0.0969773,-0.0142095,-0.142688,-0.0283774,-0.0594035,0.0325471
0.0425917,0.133471,0.0467229,-0.101273,0.00370963,-0.122458,-0.0392555
-0.0507881,0.0853148,-0.112515,-0.163498,-0.0633033,-0.0922361,0.0751821
0.0859744,0.0540415,0.0504646,-0.0675124,0.0447053,-0.0799272,-0.0789299
-0.0529589,0.0437357,-0.0551284,-0.102471,-0.0180622,-0.0608315,0.0482433
0.0294375,0.0730319,0.0286504,-0.00961717,0.0261436,-0.0595335,-0.0387302
-0.0139201,0.0641606,0.0188965,-0.086515,0.0258842,-0.0447758,0.0010642
-0.0610137,0.0972631,-0.0145045,-0.141926,-0.028797,-0.0594114,0.0328015
0.0431994,0.133558,0.0471875,-0.10106,0.00370657,-0.122354,-0.0399149
-0.0526394,0.08569,-0.112922,-0.162653,-0.0632551,-0.0922126,0.0756194
0.0867957,0.0537885,0.0508118,-0.0664001,0.0450156,-0.079403,-0.079602
-0.0540364,0.0436734,-0.0559339,-0.101173,-0.0182388,-0.0604413,0.0490631
0.0299977,0.0724571,0.0287714,-0.00865361,0.0261946,-0.058882,-0.0391764
-0.0137861,0.0640704,0.0184556,-0.0853936,0.0257476,-0.0444813,0.0013423
-0.0613306,0.097551,-0.0148404,-0.141096,-0.0291904,-0.0594433,0.0330302
0.0437744,0.133663,0.0476024,-0.100817,0.00373114,-0.122303,-0.0405675
-0.0544395,0.0860902,-0.113329,-0.161838,-0.0631605,-0.0922723,0.076028
0.087619,0.0535862,0.0511447,-0.0653749,0.0453653,-0.0789994,-0.0802594
-0.0550704,0.043647,-0.0567222,-0.0999512,-0.0183647,-0.0601524,0.0498603
0.0305663,0.0719194,0.028883,-0.0077556,0.0262783,-0.0583237,-0.0396059
-0.0136371,0.063998,0.018021,-0.0843267,0.0256444,-0.0442605,0.00161603
-0.0616112,0.0978369,-0.0151661,-0.140299,-0.029544,-0.0595284,0.0332512
0.0443564,0.13376,0.0480038,-0.10059,0.00377772,-0.122293,-0.0411972
-0.0561761,0.0864746,-0.113714,-0.16104,-0.0630418,-0.0923649,0.076423
0.0884327,0.0533815,0.051468,-0.0643761,0.0457183,-0.0786348,-0.0808894
-0.056064,0.043612,-0.0574804,-0.0987548,-0.0184704,-0.0598966,0.0506326
0.031141,0.0713813,0.0289969,-0.0068801,0.0263689,-0.0578012,-0.0400215
-0.0134748,0.0639133,0.0176024,-0.083279,0.0255526,-0.0440652,0.00188314
-0.0618583,0.0980973,-0.0154748,-0.139509,-0.0298769,-0.0596271,0.0334636
0.0449439,0.133832,0.0483981,-0.100355,0.00383093,-0.12229,-0.0418061
-0.057851,0.0868296,-0.114075,-0.160244,-0.0629123,-0.092464,0.0768034
0.0892366,0.0531631,0.0517847,-0.0633896,0.0460646,-0.078287,-0.0814938
-0.0570179,0.0435592,-0.0582071,-0.0975721,-0.0185646,-0.0596556,0.0513799
0.0317208,0.0708349,0.0291148,-0.00601709,0.0264596,-0.0572986,-0.0404243
-0.0133003,0.0638093,0.0172013,-0.0822421,0.0254664,-0.0438822,0.00214293
-0.0620742,0.0983267,-0.0157651,-0.138718,-0.0301944,-0.0597282,0.033667
0.0455353,0.133874,0.0487873,-0.100108,0.00388657,-0.122286,-0.0423954
-0.059467,0.0871518,-0.114411,-0.159445,-0.0627758,-0.0925619,0.0771692
0.0900294,0.0529282,0.0520972,-0.0624117,0.0464015,-0.0779494,-0.0820738
-0.0579344,0.0434869,-0.0589013,-0.0964006,-0.0186505,-0.0594238,0.0521023
0.0323035,0.0702789,0.029238,-0.00516448,0.0265483,-0.0568113,-0.0408146
-0.0131152,0.0636859,0.0168186,-0.0812148,0.0253838,-0.0437078,0.00239539
-0.0622614,0.0985256,-0.0160366,-0.137926,-0.0304986,-0.059829,0.0338618
0.0461288,0.133886,0.0491724,-0.0998491,0.00394313,-0.122278,-0.0429657
-0.0610267,0.0874418,-0.114721,-0.158642,-0.062634,-0.0926568,0.0775205
0.0908102,0.0526772,0.052406,-0.0614421,0.0467283,-0.0776202,-0.0826302
-0.0588151,0.0433956,-0.0595633,-0.0952401,-0.018729,-0.0591995,0.0528005
0.0328876,0.0697138,0.0293665,-0.00432213,0.0266344,-0.0563375,-0.0411924
-0.0129208,0.0635438,0.0164545,-0.0801972,0.0253041,-0.0435405,0.00264055
-0.0624223,0.0986952,-0.0162894,-0.137134,-0.0307905,-0.0599285,0.0340484
0.0467228,0.133871,0.049554,-0.0995787,0.00399997,-0.122267,-0.0435175
-0.0625326,0.0877014,-0.115006,-0.157839,-0.0624878,-0.0927484,0.0778577
0.0915782,0.0524113,0.0527119,-0.0604817,0.0470449,-0.0772987,-0.0831638
-0.0596618,0.0432866,-0.0601933,-0.0940916,-0.0188011,-0.0589823,0.0534749
0.0334715,0.0691408,0.0295007,-0.00349065,0.0267174,-0.0558768,-0.0415581
-0.0127185,0.0633843,0.0161089,-0.0791903,0.0252268,-0.0433799,0.0028785
-0.062559,0.0988372,-0.0165238,-0.136343,-0.0310709,-0.0600266,0.0342271
0.0473161,0.13383,0.0499326,-0.0992986,0.00405668,-0.122252,-0.0440513
-0.063987,0.0879322,-0.115265,-0.157034,-0.0623379,-0.0928366,0.0781811
0.0923325,0.0521318,0.0530153,-0.0595315,0.0473512,-0.0769847,-0.0836754
-0.060476,0.0431612,-0.0607921,-0.092956,-0.0188672,-0.0587718,0.0541262
0.034054,0.0685609,0.0296405,-0.00267075,0.0267973,-0.0554286,-0.0419118
-0.0125093,0.0632089,0.0157818,-0.0781948,0.0251516,-0.0432258,0.00310937
-0.0626734,0.0989533,-0.01674,-0.135554,-0.0313405,-0.0601233,0.0343983
0.0479073,0.133765,0.0503086,-0.0990101,0.00411299,-0.122233,-0.0445677
-0.065392,0.0881361,-0.115501,-0.156231,-0.0621849,-0.0929216,0.078491
0.0930727,0.05184,0.0533166,-0.0585922,0.0476474,-0.0766781,-0.0841656
-0.0612592,0.0430209,-0.0613602,-0.0918342,-0.0189279,-0.058568,0.054755
0.0346338,0.0679753,0.0297858,-0.00186308,0.0268739,-0.0549926,-0.0422536
-0.0122942,0.0630187,0.015473,-0.0772116,0.0250783,-0.0430779,0.00333328
-0.0627672,0.0990451,-0.0169386,-0.134768,-0.0315998,-0.0602184,0.0345624
0.0484956,0.133678,0.0506821,-0.0987147,0.00416875,-0.122212,-0.0450672
-0.0667495,0.0883147,-0.115713,-0.155431,-0.0620292,-0.0930036,0.078788
0.0937983,0.0515373,0.0536159,-0.0576647,0.0479337,-0.0763787,-0.0846352
-0.0620126,0.0428669,-0.0618983,-0.090727,-0.0189835,-0.0583706,0.0553619
0.0352101,0.0673852,0.0299364,-0.00106827,0.0269475,-0.0545685,-0.0425838
-0.012074,0.0628153,0.015182,-0.0762414,0.0250068,-0.0429359,0.00355035
-0.062842,0.0991144,-0.0171201,-0.133987,-0.0318493,-0.0603122,0.0347198
0.0490799,0.13357,0.0510534,-0.0984137,0.00422386,-0.122187,-0.0455502
-0.0680614,0.0884697,-0.115902,-0.154634,-0.061871,-0.0930828,0.0790722
0.094509,0.0512247,0.0539134,-0.0567498,0.0482104,-0.0760865,-0.085085
-0.0627373,0.0427006,-0.0624072,-0.0896352,-0.0190343,-0.0581796,0.0559474
0.0357821,0.0667916,0.0300922,-0.000286858,0.027018,-0.054156,-0.0429025
-0.0118495,0.0625998,0.0149085,-0.075285,0.024937,-0.0427998,0.00376073
-0.0628992,0.0991626,-0.0172849,-0.133212,-0.0320892,-0.0604045,0.0348706
0.0496597,0.133443,0.0514224,-0.0981083,0.00427828,-0.12216,-0.0460172
-0.0693294,0.0886027,-0.116069,-0.153842,-0.0617108,-0.0931593,0.0793441
0.0952047,0.0509036,0.0542092,-0.0558481,0.0484778,-0.0758013,-0.0855154
-0.0634346,0.042523,-0.0628879,-0.0885595,-0.0190804,-0.0579947,0.0565123
0.0363489,0.0661956,0.0302528,0.00048065,0.0270855,-0.0537549,-0.04321
-0.0116213,0.0623735,0.014652,-0.074343,0.024869,-0.0426693,0.00396453
-0.0629402,0.0991913,-0.0174338,-0.132442,-0.0323199,-0.0604955,0.0350154
0.0502342,0.133298,0.0517894,-0.0977995,0.00433197,-0.12213,-0.0464687
-0.070555,0.0887151,-0.116214,-0.153055,-0.0615489,-0.0932333,0.079604
0.0958852,0.0505751,0.0545034,-0.0549604,0.0487361,-0.0755231,-0.0859273
-0.0641054,0.0423355,-0.0633411,-0.0875005,-0.0191222,-0.0578159,0.057057
0.03691,0.0655982,0.0304181,0.00123382,0.0271502,-0.0533648,-0.0435065
-0.0113899,0.0621375,0.0144122,-0.0734159,0.0248026,-0.0425443,0.00416191
-0.0629661,0.0992019,-0.0175672,-0.13168,-0.0325419,-0.0605851,0.0351542
0.050803,0.133137,0.0521542,-0.0974885,0.00438487,-0.122097,-0.0469052
-0.0717397,0.0888085,-0.116339,-0.152275,-0.0613854,-0.0933049,0.0798524
0.0965506,0.0502402,0.0547959,-0.0540871,0.0489856,-0.0752516,-0.0863213
-0.0647506,0.0421391,-0.0637677,-0.0864587,-0.0191599,-0.057643,0.0575821
0.0374649,0.0650004,0.0305877,0.00197225,0.0272121,-0.0529854,-0.0437923
-0.0111558,0.0618929,0.0141884,-0.0725043,0.0247378,-0.0424245,0.00435299
-0.0629779,0.0991957,-0.0176858,-0.130926,-0.0327554,-0.0606734,0.0352875
0.0513656,0.132962,0.0525168,-0.0971761,0.00443692,-0.122063,-0.0473271
-0.0728849,0.0888843,-0.116444,-0.151503,-0.0612207,-0.0933742,0.0800894
0.0972008,0.0498999,0.0550868,-0.0532288,0.0492266,-0.0749869,-0.0866979
-0.0653712,0.0419349,-0.0641686,-0.0854348,-0.0191937,-0.0574758,0.0580883
0.0380132,0.0644029,0.0307612,0.0026956,0.0272713,-0.0526166,-0.0440676
-0.0109196,0.0616409,0.0139802,-0.0716086,0.0246745,-0.0423098,0.00453791
-0.0629768,0.0991742,-0.0177901,-0.130181,-0.0329607,-0.0607604,0.0354154
0.0519217,0.132774,0.0528773,-0.0968635,0.00448808,-0.122027,-0.0477349
-0.073992,0.0889438,-0.11653,-0.150739,-0.0610551,-0.0934414,0.0803156
0.0978358,0.0495553,0.0553761,-0.0523859,0.0494592,-0.0747287,-0.0870579
-0.065968,0.0417238,-0.0645447,-0.084429,-0.019224,-0.0573143,0.058576
0.0385544,0.0638068,0.0309385,0.00340357,0.0273278,-0.0522579,-0.0443326
-0.0106815,0.0613824,0.0137871,-0.0707291,0.0246126,-0.0422,0.00471682
-0.0629637,0.0991386,-0.0178809,-0.129445,-0.0331584,-0.0608461,0.0355382
0.0524708,0.132574,0.0532354,-0.0965513,0.00453829,-0.121989,-0.048129
-0.0750623,0.0889882,-0.116598,-0.149985,-0.0608888,-0.0935067,0.0805313
0.0984559,0.0492074,0.0556635,-0.0515589,0.0496838,-0.074477,-0.0874018
-0.0665418,0.041507,-0.064897,-0.0834419,-0.0192508,-0.0571583,0.0590459
0.0390882,0.0632127,0.0311192,0.00409589,0.0273818,-0.0519093,-0.0445876
-0.010442,0.0611184,0.0136084,-0.0698664,0.0245521,-0.0420949,0.00488985
-0.0629395,0.09909,-0.0179587,-0.12872,-0.0333485,-0.0609306,0.0356561
0.0530126,0.132363,0.0535912,-0.0962403,0.00458752,-0.121949,-0.0485098
-0.076097,0.0890189,-0.116649,-0.14924,-0.0607221,-0.09357,0.0807368
0.0990611,0.0488569,0.0559492,-0.0507481,0.0499005,-0.0742317,-0.0877302
-0.0670935,0.0412852,-0.0652264,-0.0824737,-0.0192744,-0.0570077,0.0594985
0.0396143,0.0626216,0.0313029,0.00477232,0.0274333,-0.0515704,-0.0448329
-0.0102014,0.0608498,0.0134437,-0.0690207,0.0244929,-0.0419945,0.00505715
-0.0629049,0.0990298,-0.0180242,-0.128005,-0.0335315,-0.0610138,0.0357694
0.0535471,0.132143,0.0539445,-0.0959314,0.00463574,-0.121908,-0.0488777
-0.0770972,0.0890369,-0.116683,-0.148506,-0.0605551,-0.0936315,0.0809324
0.0996515,0.0485047,0.0562329,-0.0499538,0.0501096,-0.0739926,-0.0880437
-0.0676239,0.0410594,-0.0655337,-0.0815248,-0.019295,-0.0568622,0.0599343
0.0401325,0.0620341,0.0314892,0.00543267,0.0274824,-0.051241,-0.0450687
-0.00996013,0.0605776,0.0132923,-0.0681923,0.0244351,-0.0418986,0.00521887
-0.0628608,0.0989589,-0.018078,-0.127301,-0.0337075,-0.0610959,0.0358783
0.0540738,0.131914,0.0542952,-0.0956252,0.00468293,-0.121866,-0.0492332
-0.0780642,0.0890435,-0.116701,-0.147784,-0.0603881,-0.0936913,0.0811185
0.100227,0.0481517,0.0565145,-0.0491763,0.0503114,-0.0737597,-0.0883428
-0.0681336,0.0408304,-0.0658199,-0.0805954,-0.0193128,-0.0567218,0.0603539
0.0406426,0.0614509,0.0316779,0.00607677,0.0275292,-0.0509209,-0.0452952
-0.00971836,0.0603025,0.0131537,-0.0673814,0.0243784,-0.0418069,0.00537513
-0.062808,0.0988785,-0.0181208,-0.126609,-0.033877,-0.0611767,0.0359829
0.0545926,0.131679,0.0546431,-0.0953224,0.00472908,-0.121823,-0.0495766
-0.078999,0.0890397,-0.116705,-0.147072,-0.0602212,-0.0937496,0.0812955
0.100789,0.0477987,0.056794,-0.0484158,0.050506,-0.0735328,-0.0886281
-0.0686234,0.040599,-0.0660859,-0.0796858,-0.019328,-0.0565864,0.0607578
0.0411443,0.0608727,0.0318687,0.00670449,0.0275737,-0.0506098,-0.0455128
-0.00947644,0.0600255,0.0130274,-0.0665883,0.024323,-0.0417194,0.00552609
-0.0627471,0.0987896,-0.018153,-0.12593,-0.0340401,-0.0612564,0.0360835
0.0551035,0.131437,0.0549881,-0.0950235,0.00477416,-0.121779,-0.0499083
-0.0799027,0.0890264,-0.116695,-0.146373,-0.0600547,-0.0938063,0.0814636
0.101336,0.0474462,0.0570711,-0.0476726,0.0506937,-0.0733119,-0.0889002
-0.069094,0.040366,-0.0663325,-0.0787961,-0.0193406,-0.0564558,0.0611464
0.0416376,0.0603001,0.0320611,0.00731572,0.0276161,-0.0503075,-0.0457217
-0.00923463,0.0597471,0.0129126,-0.0658132,0.0242687,-0.041636,0.00567188
-0.0626788,0.0986932,-0.0181754,-0.125262,-0.034197,-0.061335,0.0361801
0.0556061,0.13119,0.05533,-0.0947292,0.00481816,-0.121734,-0.0502287
-0.0807764,0.0890048,-0.116671,-0.145687,-0.0598886,-0.0938616,0.0816232
0.101869,0.0470952,0.0573457,-0.0469469,0.0508747,-0.0730967,-0.0891594
-0.0695461,0.040132,-0.0665608,-0.0779266,-0.0193509,-0.05633,0.0615203
0.0421223,0.0597337,0.0322548,0.00791036,0.0276563,-0.0500138,-0.0459221
-0.00899319,0.0594683,0.012809,-0.0650562,0.0242155,-0.0415564,0.00581265
-0.0626037,0.0985901,-0.0181886,-0.124608,-0.0343482,-0.0614124,0.0362731
0.0561005,0.130938,0.0556688,-0.0944399,0.00486108,-0.121688,-0.0505382
-0.081621,0.0889757,-0.116635,-0.145014,-0.0597233,-0.0939156,0.0817746
0.102388,0.0467461,0.0576178,-0.0462387,0.0510491,-0.0728873,-0.0894064
-0.0699804,0.0398978,-0.0667715,-0.0770773,-0.019359,-0.0562087,0.0618801
0.0425983,0.0591741,0.0324496,0.00848835,0.0276946,-0.0497285,-0.0461144
-0.00875237,0.0591896,0.0127158,-0.0643174,0.0241634,-0.0414806,0.00594854
-0.0625224,0.0984813,-0.018193,-0.123967,-0.0344936,-0.0614888,0.0363625
0.0565865,0.130684,0.0560041,-0.094156,0.00490289,-0.121642,-0.0508371
-0.0824375,0.0889399,-0.116588,-0.144354,-0.0595587,-0.0939682,0.0819181
0.102894,0.0463997,0.057887,-0.0455483,0.0512172,-0.0726834,-0.0896416
-0.0703974,0.039664,-0.0669655,-0.0762484,-0.0193651,-0.0560918,0.0622261
0.0430654,0.0586217,0.0326451,0.00904965,0.0277308,-0.0494514,-0.0462987
-0.0085124,0.0589117,0.0126326,-0.063597,0.0241124,-0.0414084,0.00607968
-0.0624354,0.0983676,-0.0181893,-0.12334,-0.0346337,-0.061564,0.0364485
0.057064,0.130427,0.0563359,-0.0938782,0.00494359,-0.121596,-0.0511257
-0.0832269,0.0888984,-0.116529,-0.143708,-0.0593951,-0.0940197,0.082054
0.103386,0.0460564,0.0581534,-0.0448757,0.0513793,-0.0724851,-0.0898655
-0.070798,0.0394313,-0.0671436,-0.0754399,-0.0193693,-0.0559793,0.0625588
0.0435237,0.0580771,0.032841,0.00959424,0.0277652,-0.0491822,-0.0464753
-0.0082735,0.0586352,0.0125588,-0.062895,0.0240623,-0.0413398,0.00620622
-0.0623434,0.0982498,-0.0181781,-0.122726,-0.0347686,-0.0616383,0.0365313
0.057533,0.130168,0.056664,-0.0936067,0.00498318,-0.121549,-0.0514044
-0.0839901,0.088852,-0.116461,-0.143076,-0.0592325,-0.09407,0.0821827
0.103865,0.0457169,0.0584167,-0.044221,0.0515354,-0.0722921,-0.0900785
-0.0711826,0.0392001,-0.0673067,-0.074652,-0.0193718,-0.0558711,0.0628786
0.0439731,0.0575408,0.033037,0.0101221,0.0277977,-0.0489209,-0.0466445
-0.00803589,0.0583607,0.0124939,-0.0622114,0.0240132,-0.0412746,0.00632828
-0.0622468,0.0981287,-0.0181598,-0.122127,-0.0348985,-0.0617115,0.0366109
0.0579933,0.129908,0.0569882,-0.0933419,0.00502166,-0.121502,-0.0516736
-0.084728,0.0888013,-0.116383,-0.142458,-0.0590712,-0.0941193,0.0823043
0.104331,0.0453816,0.0586769,-0.0435843,0.0516857,-0.0721044,-0.0902811
-0.071552,0.038971,-0.0674556,-0.0738846,-0.0193726,-0.0557669,0.0631861
0.0444135,0.057013,0.0332327,0.0106333,0.0278284,-0.0486671,-0.0468066
-0.00779978,0.0580888,0.0124373,-0.0615464,0.0239651,-0.0412126,0.006446
-0.0621461,0.098005,-0.0181351,-0.121542,-0.0350236,-0.0617836,0.0366875
0.058445,0.129648,0.0573085,-0.0930843,0.00505901,-0.121455,-0.0519335
-0.0854414,0.0887471,-0.116296,-0.141855,-0.0589112,-0.0941675,0.0824192
0.104784,0.045051,0.0589336,-0.0429656,0.0518305,-0.0719219,-0.0904736
-0.0719066,0.0387445,-0.067591,-0.0731377,-0.0193719,-0.0556668,0.0634817
0.0448449,0.0564943,0.0334281,0.0111277,0.0278574,-0.0484208,-0.0469617
-0.00756535,0.0578199,0.0123886,-0.0608999,0.0239178,-0.0411538,0.00655951
-0.0620417,0.0978793,-0.0181043,-0.120972,-0.0351441,-0.0618548,0.0367613
0.0588881,0.129389,0.0576245,-0.092834,0.00509524,-0.121408,-0.0521844
-0.0861312,0.0886902,-0.116201,-0.141267,-0.0587526,-0.0942148,0.0825276
0.105225,0.0447256,0.0591869,-0.0423648,0.0519699,-0.0717446,-0.0906566
-0.072247,0.0385212,-0.0677136,-0.0724113,-0.0193698,-0.0555705,0.0637657
0.0452673,0.055985,0.0336226,0.0116056,0.0278848,-0.0481816,-0.0471101
-0.00733281,0.0575546,0.0123472,-0.060272,0.0238714,-0.0410981,0.00666894
-0.0619342,0.0977523,-0.0180681,-0.120416,-0.0352602,-0.061925,0.0368323
0.0593224,0.12913,0.0579363,-0.0925914,0.00513034,-0.121361,-0.0524267
-0.0867983,0.088631,-0.116099,-0.140694,-0.0585956,-0.0942611,0.0826299
0.105653,0.0444058,0.0594366,-0.041782,0.052104,-0.0715722,-0.0908304
-0.0725739,0.0383013,-0.0678243,-0.0717054,-0.0193664,-0.055478,0.0640386
0.0456806,0.0554854,0.0338162,0.0120669,0.0279105,-0.0479496,-0.047252
-0.00710232,0.0572932,0.0123126,-0.0596625,0.0238259,-0.0410453,0.00677442
-0.0618238,0.0976246,-0.0180268,-0.119875,-0.0353721,-0.0619943,0.0369007
0.059748,0.128874,0.0582435,-0.0923568,0.00516433,-0.121314,-0.0526605
-0.0874433,0.0885702,-0.115991,-0.140135,-0.0584402,-0.0943066,0.0827263
0.10607,0.044092,0.0596825,-0.0412172,0.0522331,-0.0714046,-0.0909953
-0.0728878,0.0380854,-0.0679237,-0.0710199,-0.0193618,-0.0553892,0.0643007
0.0460849,0.0549958,0.0340084,0.0125117,0.0279347,-0.0477244,-0.0473877
-0.00687407,0.0570362,0.0122844,-0.0590715,0.0237811,-0.0409954,0.00687606
-0.0617111,0.0974968,-0.017981,-0.119349,-0.03548,-0.0620626,0.0369666
0.0601649,0.128619,0.0585462,-0.0921303,0.0051972,-0.121267,-0.0528863
-0.088067,0.0885085,-0.115876,-0.139593,-0.0582865,-0.0943512,0.082817
0.106474,0.0437844,0.0599245,-0.0406703,0.0523573,-0.0712419,-0.0911519
-0.0731891,0.0378738,-0.0680125,-0.0703548,-0.0193561,-0.055304,0.0645526
0.0464802,0.0545166,0.0341992,0.01294,0.0279574,-0.047506,-0.0475174
-0.00664821,0.056784,0.012262,-0.0584989,0.0237372,-0.0409483,0.00697401
-0.0615964,0.0973694,-0.0179311,-0.118838,-0.035584,-0.06213,0.03703
0.0605731,0.128368,0.0588441,-0.0919123,0.00522895,-0.121221,-0.0531042
-0.0886703,0.0884462,-0.115755,-0.139065,-0.0581346,-0.0943951,0.0829023
0.106867,0.0434836,0.0601625,-0.0401412,0.0524768,-0.0710839,-0.0913004
-0.0734785,0.0376668,-0.0680915,-0.0697099,-0.0193495,-0.0552223,0.0647944
0.0468666,0.0540479,0.0343882,0.0133521,0.0279787,-0.0472941,-0.0476412
-0.0064249,0.0565369,0.0122452,-0.0579446,0.023694,-0.0409039,0.00706836
-0.0614799,0.0972429,-0.0178775,-0.118342,-0.0356843,-0.0621965,0.0370911
0.0609726,0.128119,0.0591372,-0.0917028,0.0052596,-0.121175,-0.0533146
-0.0892538,0.088384,-0.11563,-0.138553,-0.0579845,-0.0944382,0.0829823
0.107248,0.0431896,0.0603964,-0.0396299,0.0525916,-0.0709305,-0.0914411
-0.0737564,0.0374648,-0.0681611,-0.0690852,-0.0193419,-0.0551439,0.0650267
0.0472439,0.0535899,0.0345753,0.013748,0.0279985,-0.0470886,-0.0477595
-0.00620428,0.0562953,0.0122333,-0.0574086,0.0236515,-0.040862,0.00715925
-0.0613622,0.0971178,-0.0178206,-0.117861,-0.035781,-0.0622621,0.03715
0.0613633,0.127875,0.0594253,-0.0915021,0.00528914,-0.121129,-0.0535177
-0.0898183,0.0883222,-0.1155,-0.138056,-0.0578365,-0.0944807,0.0830575
0.107618,0.0429029,0.060626,-0.0391362,0.052702,-0.0707816,-0.0915745
-0.0740232,0.0372681,-0.0682221,-0.0684805,-0.0193336,-0.0550688,0.0652497
0.0476124,0.0531429,0.0347602,0.0141279,0.0280169,-0.0468894,-0.0478725
-0.00598651,0.0560594,0.0122261,-0.0568907,0.0236097,-0.0408227,0.00724678
-0.0612435,0.0969945,-0.0177608,-0.117396,-0.0358743,-0.0623269,0.0372067
0.0617454,0.127634,0.0597083,-0.0913102,0.00531758,-0.121084,-0.0537137
-0.0903643,0.0882613,-0.115366,-0.137575,-0.0576904,-0.0945225,0.0831279
0.107976,0.0426236,0.0608513,-0.0386601,0.052808,-0.0706371,-0.0917008
-0.0742796,0.037077,-0.0682751,-0.0678957,-0.0193245,-0.0549969,0.0654638
0.0479719,0.0527071,0.0349427,0.0144918,0.0280341,-0.0466962,-0.0479802
-0.0057717,0.0558296,0.012223,-0.0563907,0.0235686,-0.0407857,0.00733107
-0.061124,0.0968734,-0.0176986,-0.116946,-0.0359643,-0.0623908,0.0372614
0.0621188,0.127398,0.0599861,-0.0911273,0.00534493,-0.12104,-0.0539029
-0.0908927,0.0882017,-0.115229,-0.13711,-0.0575464,-0.0945636,0.0831938
0.108324,0.042352,0.0610722,-0.0382014,0.0529099,-0.070497,-0.0918203
-0.0745259,0.0368916,-0.0683205,-0.0673306,-0.0193148,-0.0549281,0.0656693
0.0483226,0.0522825,0.0351226,0.01484,0.02805,-0.046509,-0.048083
-0.00555999,0.055606,0.0122238,-0.0559087,0.0235281,-0.0407511,0.00741222
-0.0610041,0.0967548,-0.0176341,-0.11651,-0.0360512,-0.0624539,0.037314
0.0624836,0.127167,0.0602586,-0.0909536,0.0053712,-0.120996,-0.0540854
-0.0914039,0.0881438,-0.115089,-0.13666,-0.0574045,-0.0946042,0.0832554
0.108662,0.0420883,0.0612886,-0.0377599,0.0530077,-0.0703611,-0.0919334
-0.0747626,0.0367122,-0.0683591,-0.0667851,-0.0193045,-0.0548623,0.0658665
0.0486646,0.0518693,0.0352999,0.0151725,0.0280646,-0.0463276,-0.048181
-0.00535148,0.055389,0.0122281,-0.0554443,0.0234883,-0.0407187,0.00749035
-0.0608841,0.0966392,-0.0175679,-0.11609,-0.0361351,-0.0625161,0.0373648
0.0628399,0.126942,0.0605258,-0.0907889,0.00539639,-0.120952,-0.0542616
-0.0918987,0.0880879,-0.114947,-0.136225,-0.0572648,-0.0946442,0.0833129
0.108989,0.0418326,0.0615003,-0.0373357,0.0531016,-0.0702293,-0.0920403
-0.07499,0.036539,-0.0683913,-0.0662589,-0.0192936,-0.0547995,0.0660558
0.0489979,0.0514677,0.0354742,0.0154897,0.028078,-0.0461519,-0.0482744
-0.0051463,0.0551787,0.0122354,-0.0549975,0.0234491,-0.0406885,0.00756554
-0.0607642,0.0965268,-0.0175003,-0.115686,-0.0362162,-0.0625776,0.0374137
0.0631876,0.126721,0.0607874,-0.0906336,0.00542053,-0.12091,-0.0544317
-0.0923776,0.0880343,-0.114803,-0.135806,-0.0571273,-0.0946836,0.0833665
0.109305,0.0415851,0.0617074,-0.0369283,0.0531917,-0.0701017,-0.0921414
-0.0752087,0.0363722,-0.0684176,-0.065752,-0.0192824,-0.0547394,0.0662374
0.0493225,0.0510777,0.0356455,0.0157916,0.0280903,-0.0459817,-0.0483634
-0.00494454,0.0549752,0.0122455,-0.0545681,0.0234104,-0.0406603,0.00763792
-0.0606446,0.096418,-0.0174314,-0.115296,-0.0362945,-0.0626382,0.0374608
0.0635268,0.126507,0.0610435,-0.0904875,0.00544361,-0.120868,-0.0545958
-0.0928413,0.0879834,-0.114657,-0.135403,-0.0569921,-0.0947225,0.0834164
0.109612,0.0413459,0.0619097,-0.0365378,0.0532781,-0.069978,-0.0922369
-0.075419,0.036212,-0.0684385,-0.065264,-0.0192708,-0.0546821,0.0664117
0.0496385,0.0506993,0.0358136,0.0160784,0.0281015,-0.0458168,-0.0484482
-0.00474629,0.0547788,0.012258,-0.0541559,0.0233724,-0.0406342,0.00770757
-0.0605256,0.0963129,-0.0173617,-0.114921,-0.0363701,-0.0626981,0.0375063
0.0638576,0.126298,0.061294,-0.0903507,0.00546565,-0.120827,-0.0547541
